R	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14
R27	0.000107	-52	0	-52	0	-52	0	-52	0	-52	0	-52	0	-52
R28	0.000107	-54	0	-54	0	-54	0	-54	0	-54	0	-54	0	-54
R29	0.000107	-56	0	-56	0	-56	0	-56	0	-56	0	-56	0	-56
R30	0.000107	-58	0	-58	0	-58	0	-58	0	-58	0	-58	0	-58
R31	0.000107	-60	0	-60	0	-60	0	-60	0	-60	0	-60	0	-60
R32	0.000107	-62	0	-62	0	-62	0	-62	0	-62	0	-62	0	-62
R33	0.000107	-64	4.045e-006	-64	0	-64	0	-64	0	-64	0	-64	0	-64
R34	0.000107	-66	1.239e-005	-66	0	-66	0	-66	0	-66	0	-66	0	-66
R35	0.000107	-68	2.257e-005	-68	0	-68	0	-68	0	-68	0	-68	0	-68
R36	0.000107	-70	3.427e-005	-70	0	-70	0	-70	0	-70	0	-70	0	-70
R37	0.000107	-72	4.726e-005	-72	0	-72	0	-72	0	-72	0	-72	0	-72
R38	0.000107	-74	6.15e-005	-74	0	-74	0	-74	0	-74	0	-74	0	-74
R39	0.000107	-76	7.693e-005	-76	0	-76	0	-76	0	-76	0	-76	0	-76
R40	0.000107	-78	9.346e-005	-78	0	-78	0	-78	0	-78	0	-78	0	-78
R41	0.000107	-80	0.0001114	-80	0	-80	0	-80	0	-80	0	-80	0	-80
R42	0.000107	-82	0.0001306	-82	0	-82	0	-82	0	-82	0	-82	0	-82
R43	0.000107	-84	0.0001509	-84	0	-84	0	-84	0	-84	0	-84	0	-84
R44	0.000107	-86	0.0001729	-86	0	-86	0	-86	0	-86	0	-86	0	-86
R45	0.000107	-88	0.000196	-88	0	-88	0	-88	0	-88	0	-88	0	-88
R46	0.000107	-90	0.0002207	-90	0	-90	0	-90	0	-90	0	-90	0	-90
R47	0.000107	-92	0.000247	-92	0	-92	0	-92	0	-92	0	-92	0	-92
R48	0.000107	-94	0.0002747	-94	0	-94	0	-94	0	-94	0	-94	0	-94
R49	0.000107	-96	0.0003046	-96	0	-96	0	-96	0	-96	0	-96	0	-96
R50	0.000107	-98	0.0003359	-98	0	-98	0	-98	0	-98	0	-98	0	-98
R51	0.000107	-100	0.0003693	-100	0	-100	0	-100	0	-100	0	-100	0	-100
R52	0.000107	-102	0.0004048	-102	0	-102	0	-102	0	-102	0	-102	0	-102
R53	0.000107	-104	0.0004423	-104	0	-104	0	-104	0	-104	0	-104	0	-104
R54	0.000107	-106	0.0004821	-106	0	-106	0	-106	0	-106	0	-106	0	-106
R55	0.000107	-108	0.0005243	-108	0	-108	0	-108	0	-108	0	-108	0	-108
R56	0.000107	-110	0.0005693	-110	0	-110	0	-110	0	-110	0	-110	0	-110
R57	0.000107	-112	0.000616	-112	0	-112	0	-112	0	-112	0	-112	0	-112
R58	0.000107	-114	0.0006657	-114	1.012e-006	-114	0	-114	0	-114	0	-114	0	-114
R59	0.000107	-116	0.0007194	-116	4.538e-006	-116	0	-116	0	-116	0	-116	0	-116
R60	0.000107	-118	0.0007726	-118	9.017e-006	-118	0	-118	0	-118	0	-118	0	-118
R61	0.000107	-120	0.0008299	-120	1.415e-005	-120	0	-120	0	-120	0	-120	0	-120
R62	0.000107	-122	0.0008928	-122	1.989e-005	-122	0	-122	0	-122	0	-122	0	-122
R63	0.000107	-124	0.0009494	-124	2.614e-005	-124	0	-124	0	-124	0	-124	0	-124
R64	0.000107	-126	0.001012	-126	3.286e-005	-126	0	-126	0	-126	0	-126	0	-126
R65	0.000107	-128	0.001076	-128	4.003e-005	-128	0	-128	0	-128	0	-128	0	-128
R66	0.000107	-130	0.00113	-130	4.78e-005	-130	0	-130	0	-130	0	-130	0	-130
R67	0.000107	-132	0.001193	-132	5.593e-005	-132	0	-132	0	-132	0	-132	0	-132
R68	0.000107	-134	0.001229	-134	6.461e-005	-134	0	-134	0	-134	0	-134	0	-134
R69	0.000107	-136	0.001267	-136	7.372e-005	-136	0	-136	0	-136	0	-136	0	-136
R70	0.000107	-138	0.001263	-138	8.341e-005	-138	0	-138	0	-138	0	-138	0	-138
R71	0.000107	-140	0.001237	-140	9.345e-005	-140	0	-140	0	-140	0	-140	0	-140
R72	0.000107	-142	0.001137	-142	0.0001043	-142	0	-142	0	-142	0	-142	0	-142
R73	0.000107	-144	0.0009522	-144	0.0001154	-144	0	-144	0	-144	0	-144	0	-144
R74	0.000107	-146	0.0006641	-146	0.0001273	-146	0	-146	0	-146	0	-146	0	-146
R75	0.000107	-148	0.0003267	-148	0.0001398	-148	0	-148	0	-148	0	-148	0	-148
R76	0.000107	-150	0.0001364	-150	0.0001526	-150	0	-150	0	-150	0	-150	0	-150
R77	0.000107	-152	0.0001087	-152	0.0001664	-152	0	-152	0	-152	0	-152	0	-152
R78	0.000107	-154	0.0001071	-154	0.0001809	-154	0	-154	0	-154	0	-154	0	-154
R79	0.000107	-156	0.000107	-156	0.0001959	-156	0	-156	0	-156	0	-156	0	-156
R80	0.000107	-158	0.000107	-158	0.0002116	-158	0	-158	0	-158	0	-158	0	-158
R81	0.000107	-160	0.000107	-160	0.0002285	-160	0	-160	0	-160	0	-160	0	-160
R82	0.000107	-162	0.000107	-162	0.0002459	-162	0	-162	0	-162	0	-162	0	-162
R83	0.000107	-164	0.000107	-164	0.0002641	-164	0	-164	0	-164	0	-164	0	-164
R84	0.000107	-166	0.000107	-166	0.0002835	-166	1.116e-006	-166	0	-166	0	-166	0	-166
R85	0.000107	-168	0.000107	-168	0.0003039	-168	3.456e-006	-168	0	-168	0	-168	0	-168
R86	0.000107	-170	0.000107	-170	0.0003251	-170	6.308e-006	-170	0	-170	0	-170	0	-170
R87	0.000107	-172	0.000107	-172	0.0003472	-172	9.547e-006	-172	0	-172	0	-172	0	-172
R88	0.000107	-174	0.000107	-174	0.0003709	-174	1.31e-005	-174	0	-174	0	-174	0	-174
R89	0.000107	-176	0.000107	-176	0.0003957	-176	1.697e-005	-176	0	-176	0	-176	0	-176
R90	0.000107	-178	0.000107	-178	0.0004217	-178	2.113e-005	-178	0	-178	0	-178	0	-178
R91	0.000107	-180	0.000107	-180	0.0004489	-180	2.555e-005	-180	0	-180	0	-180	0	-180
R92	0.000107	-182	0.000107	-182	0.0004776	-182	3.02e-005	-182	0	-182	0	-182	0	-182
R93	0.000107	-184	0.000107	-184	0.0005078	-184	3.52e-005	-184	0	-184	0	-184	0	-184
R94	0.000107	-186	0.000107	-186	0.0005396	-186	4.035e-005	-186	0	-186	0	-186	0	-186
R95	0.000107	-188	0.000107	-188	0.0005733	-188	4.592e-005	-188	0	-188	0	-188	0	-188
R96	0.000107	-190	0.000107	-190	0.0006078	-190	5.162e-005	-190	0	-190	0	-190	0	-190
R97	0.000107	-192	0.000107	-192	0.0006443	-192	5.771e-005	-192	0	-192	0	-192	0	-192
R98	0.000107	-194	0.000107	-194	0.0006832	-194	6.404e-005	-194	0	-194	0	-194	0	-194
R99	0.000107	-196	0.000107	-196	0.0007249	-196	7.056e-005	-196	0	-196	0	-196	0	-196
R100	0.000107	-198	0.000107	-198	0.0007653	-198	7.76e-005	-198	0	-198	0	-198	0	-198
R101	0.000107	-200	0.000107	-200	0.0008087	-200	8.482e-005	-200	0	-200	0	-200	0	-200
R102	0.000107	-202	0.000107	-202	0.0008556	-202	9.224e-005	-202	0	-202	0	-202	0	-202
R103	0.000107	-204	0.000107	-204	0.0009039	-204	0.0001003	-204	0	-204	0	-204	0	-204
R104	0.000107	-206	0.000107	-206	0.0009493	-206	0.0001085	-206	0	-206	0	-206	0	-206
R105	0.000107	-208	0.000107	-208	0.0009989	-208	0.000117	-208	0	-208	0	-208	0	-208
R106	0.000107	-210	0.000107	-210	0.001054	-210	0.000126	-210	0	-210	0	-210	0	-210
R107	0.000107	-212	0.000107	-212	0.001098	-212	0.0001355	-212	0	-212	0	-212	0	-212
R108	0.000107	-214	0.000107	-214	0.001144	-214	0.0001453	-214	0	-214	0	-214	0	-214
R109	0.000107	-216	0.000107	-216	0.001196	-216	0.0001553	-216	0	-216	0	-216	0	-216
R110	0.000107	-218	0.000107	-218	0.001225	-218	0.0001661	-218	3.306e-007	-218	0	-218	0	-218
R111	0.000107	-220	0.000107	-220	0.001255	-220	0.0001773	-220	1.793e-006	-220	0	-220	0	-220
R112	0.000107	-222	0.000107	-222	0.001269	-222	0.0001889	-222	3.663e-006	-222	0	-222	0	-222
R113	0.000107	-224	0.000107	-224	0.001256	-224	0.0002009	-224	5.819e-006	-224	0	-224	0	-224
R114	0.000107	-226	0.000107	-226	0.001216	-226	0.0002136	-226	8.211e-006	-226	0	-226	0	-226
R115	0.000107	-228	0.000107	-228	0.001126	-228	0.0002271	-228	1.081e-005	-228	0	-228	0	-228
R116	0.000107	-230	0.000107	-230	0.0009589	-230	0.0002409	-230	1.36e-005	-230	0	-230	0	-230
R117	0.000107	-232	0.000107	-232	0.0007071	-232	0.0002553	-232	1.66e-005	-232	0	-232	0	-232
R118	0.000107	-234	0.000107	-234	0.0003992	-234	0.0002703	-234	1.976e-005	-234	0	-234	0	-234
R119	0.000107	-236	0.000107	-236	0.0001702	-236	0.0002863	-236	2.307e-005	-236	0	-236	0	-236
R120	0.000107	-238	0.000107	-238	0.0001117	-238	0.000303	-238	2.661e-005	-238	0	-238	0	-238
R121	0.000107	-240	0.000107	-240	0.0001073	-240	0.0003203	-240	3.025e-005	-240	0	-240	0	-240
R122	0.000107	-242	0.000107	-242	0.000107	-242	0.0003383	-242	3.416e-005	-242	0	-242	0	-242
R123	0.000107	-244	0.000107	-244	0.000107	-244	0.0003572	-244	3.817e-005	-244	0	-244	0	-244
R124	0.000107	-246	0.000107	-246	0.000107	-246	0.0003773	-246	4.238e-005	-246	0	-246	0	-246
R125	0.000107	-248	0.000107	-248	0.000107	-248	0.0003982	-248	4.682e-005	-248	0	-248	0	-248
R126	0.000107	-250	0.000107	-250	0.000107	-250	0.00042	-250	5.136e-005	-250	0	-250	0	-250
R127	0.000107	-252	0.000107	-252	0.000107	-252	0.0004428	-252	5.616e-005	-252	0	-252	0	-252
R128	0.000107	-254	0.000107	-254	0.000107	-254	0.0004668	-254	6.119e-005	-254	0	-254	0	-254
R129	0.000107	-256	0.000107	-256	0.000107	-256	0.0004919	-256	6.632e-005	-256	0	-256	0	-256
R130	0.000107	-258	0.000107	-258	0.000107	-258	0.0005183	-258	7.168e-005	-258	0	-258	0	-258
R131	0.000107	-260	0.000107	-260	0.000107	-260	0.0005461	-260	7.739e-005	-260	0	-260	0	-260
R132	0.000107	-262	0.000107	-262	0.000107	-262	0.0005754	-262	8.323e-005	-262	0	-262	0	-262
R133	0.000107	-264	0.000107	-264	0.000107	-264	0.0006052	-264	8.921e-005	-264	0	-264	0	-264
R134	0.000107	-266	0.000107	-266	0.000107	-266	0.0006368	-266	9.556e-005	-266	0	-266	0	-266
R135	0.000107	-268	0.000107	-268	0.000107	-268	0.0006702	-268	0.0001022	-268	0	-268	0	-268
R136	0.000107	-270	0.000107	-270	0.000107	-270	0.0007057	-270	0.0001091	-270	0	-270	0	-270
R137	0.000107	-272	0.000107	-272	0.000107	-272	0.0007419	-272	0.0001161	-272	3.373e-007	-272	0	-272
R138	0.000107	-274	0.000107	-274	0.000107	-274	0.0007786	-274	0.0001234	-274	1.472e-006	-274	0	-274
R139	0.000107	-276	0.000107	-276	0.000107	-276	0.0008179	-276	0.0001313	-276	2.9e-006	-276	0	-276
R140	0.000107	-278	0.000107	-278	0.000107	-278	0.0008603	-278	0.0001393	-278	4.527e-006	-278	0	-278
R141	0.000107	-280	0.000107	-280	0.000107	-280	0.0009036	-280	0.0001475	-280	6.336e-006	-280	0	-280
R142	0.000107	-282	0.000107	-282	0.000107	-282	0.0009441	-282	0.000156	-282	8.292e-006	-282	0	-282
R143	0.000107	-284	0.000107	-284	0.000107	-284	0.0009882	-284	0.0001652	-284	1.038e-005	-284	0	-284
R144	0.000107	-286	0.000107	-286	0.000107	-286	0.001037	-286	0.0001747	-286	1.263e-005	-286	0	-286
R145	0.000107	-288	0.000107	-288	0.000107	-288	0.001081	-288	0.0001845	-288	1.499e-005	-288	0	-288
R146	0.000107	-290	0.000107	-290	0.000107	-290	0.001121	-290	0.0001945	-290	1.746e-005	-290	0	-290
R147	0.000107	-292	0.000107	-292	0.000107	-292	0.001165	-292	0.0002049	-292	2.01e-005	-292	0	-292
R148	0.000107	-294	0.000107	-294	0.000107	-294	0.001208	-294	0.0002162	-294	2.281e-005	-294	0	-294
R149	0.000107	-296	0.000107	-296	0.000107	-296	0.001232	-296	0.0002278	-296	2.569e-005	-296	0	-296
R150	0.000107	-298	0.000107	-298	0.000107	-298	0.001261	-298	0.0002398	-298	2.868e-005	-298	0	-298
R151	0.000107	-300	0.000107	-300	0.000107	-300	0.001268	-300	0.0002522	-300	3.177e-005	-300	0	-300
R152	0.000107	-302	0.000107	-302	0.000107	-302	0.001256	-302	0.0002651	-302	3.505e-005	-302	0	-302
R153	0.000107	-304	0.000107	-304	0.000107	-304	0.001218	-304	0.0002788	-304	3.84e-005	-304	0	-304
R154	0.000107	-306	0.000107	-306	0.000107	-306	0.001135	-306	0.0002932	-306	4.19e-005	-306	0	-306
R155	0.000107	-308	0.000107	-308	0.000107	-308	0.0009889	-308	0.0003081	-308	4.56e-005	-308	0	-308
R156	0.000107	-310	0.000107	-310	0.000107	-310	0.0007708	-310	0.0003235	-310	4.937e-005	-310	0	-310
R157	0.000107	-312	0.000107	-312	0.000107	-312	0.0004795	-312	0.0003396	-312	5.322e-005	-312	0	-312
R158	0.000107	-314	0.000107	-314	0.000107	-314	0.0002127	-314	0.0003564	-314	5.74e-005	-314	0	-314
R159	0.000107	-316	0.000107	-316	0.000107	-316	0.0001171	-316	0.0003743	-316	6.167e-005	-316	0	-316
R160	0.000107	-318	0.000107	-318	0.000107	-318	0.0001076	-318	0.0003928	-318	6.602e-005	-318	0	-318
R161	0.000107	-320	0.000107	-320	0.000107	-320	0.0001071	-320	0.0004121	-320	7.052e-005	-320	0	-320
R162	0.000107	-322	0.000107	-322	0.000107	-322	0.000107	-322	0.0004323	-322	7.535e-005	-322	0	-322
R163	0.000107	-324	0.000107	-324	0.000107	-324	0.000107	-324	0.0004534	-324	8.03e-005	-324	0	-324
R164	0.000107	-326	0.000107	-326	0.000107	-326	0.000107	-326	0.0004756	-326	8.536e-005	-326	3.397e-008	-326
R165	0.000107	-328	0.000107	-328	0.000107	-328	0.000107	-328	0.0004987	-328	9.054e-005	-328	7.877e-007	-328
R166	0.000107	-330	0.000107	-330	0.000107	-330	0.000107	-330	0.000523	-330	9.61e-005	-330	1.836e-006	-330
R167	0.000107	-332	0.000107	-332	0.000107	-332	0.000107	-332	0.0005486	-332	0.0001019	-332	3.064e-006	-332
R168	0.000107	-334	0.000107	-334	0.000107	-334	0.000107	-334	0.0005754	-334	0.0001078	-334	4.428e-006	-334
R169	0.000107	-336	0.000107	-336	0.000107	-336	0.000107	-336	0.0006028	-336	0.0001138	-336	5.917e-006	-336
R170	0.000107	-338	0.000107	-338	0.000107	-338	0.000107	-338	0.0006316	-338	0.00012	-338	7.525e-006	-338
R171	0.000107	-340	0.000107	-340	0.000107	-340	0.000107	-340	0.0006621	-340	0.0001268	-340	9.241e-006	-340
R172	0.000107	-342	0.000107	-342	0.000107	-342	0.000107	-342	0.0006944	-342	0.0001337	-342	1.104e-005	-342
R173	0.000107	-344	0.000107	-344	0.000107	-344	0.000107	-344	0.0007284	-344	0.0001408	-344	1.295e-005	-344
R174	0.000107	-346	0.000107	-346	0.000107	-346	0.000107	-346	0.0007616	-346	0.0001481	-346	1.496e-005	-346
R175	0.000107	-348	0.000107	-348	0.000107	-348	0.000107	-348	0.000797	-348	0.0001556	-348	1.705e-005	-348
R176	0.000107	-350	0.000107	-350	0.000107	-350	0.000107	-350	0.0008349	-350	0.0001637	-350	1.925e-005	-350
R177	0.000107	-352	0.000107	-352	0.000107	-352	0.000107	-352	0.0008756	-352	0.0001721	-352	2.154e-005	-352
R178	0.000107	-354	0.000107	-354	0.000107	-354	0.000107	-354	0.0009147	-354	0.0001807	-354	2.388e-005	-354
R179	0.000107	-356	0.000107	-356	0.000107	-356	0.000107	-356	0.0009536	-356	0.0001896	-356	2.64e-005	-356
R180	0.000107	-358	0.000107	-358	0.000107	-358	0.000107	-358	0.0009958	-358	0.0001988	-358	2.896e-005	-358
R181	0.000107	-360	0.000107	-360	0.000107	-360	0.000107	-360	0.001042	-360	0.0002083	-360	3.161e-005	-360
R182	0.000107	-362	0.000107	-362	0.000107	-362	0.000107	-362	0.001083	-362	0.0002185	-362	3.443e-005	-362
R183	0.000107	-364	0.000107	-364	0.000107	-364	0.000107	-364	0.001121	-364	0.0002291	-364	3.731e-005	-364
R184	0.000107	-366	0.000107	-366	0.000107	-366	0.000107	-366	0.001163	-366	0.00024	-366	4.023e-005	-366
R185	0.000107	-368	0.000107	-368	0.000107	-368	0.000107	-368	0.001206	-368	0.0002513	-368	4.338e-005	-368
R186	0.000107	-370	0.000107	-370	0.000107	-370	0.000107	-370	0.001229	-370	0.0002629	-370	4.662e-005	-370
R187	0.000107	-372	0.000107	-372	0.000107	-372	0.000107	-372	0.001255	-372	0.0002752	-372	4.991e-005	-372
R188	0.000107	-374	0.000107	-374	0.000107	-374	0.000107	-374	0.001271	-374	0.0002882	-374	5.328e-005	-374
R189	0.000107	-376	0.000107	-376	0.000107	-376	0.000107	-376	0.001259	-376	0.0003016	-376	5.692e-005	-376
R190	0.000107	-378	0.000107	-378	0.000107	-378	0.000107	-378	0.001238	-378	0.0003155	-378	6.065e-005	-378
R191	0.000107	-380	0.000107	-380	0.000107	-380	0.000107	-380	0.001165	-380	0.00033	-380	6.445e-005	-380
R192	0.000107	-382	0.000107	-382	0.000107	-382	0.000107	-382	0.001053	-382	0.000345	-382	6.833e-005	-382
R193	0.000107	-384	0.000107	-384	0.000107	-384	0.000107	-384	0.0008727	-384	0.0003609	-384	7.245e-005	-384
R194	0.000107	-386	0.000107	-386	0.000107	-386	0.000107	-386	0.0006152	-386	0.0003775	-386	7.675e-005	-386
R195	0.000107	-388	0.000107	-388	0.000107	-388	0.000107	-388	0.0003238	-388	0.0003948	-388	8.116e-005	-388
R196	0.000107	-390	0.000107	-390	0.000107	-390	0.000107	-390	0.0001409	-390	0.0004128	-390	8.566e-005	-390
R197	0.000107	-392	0.000107	-392	0.000107	-392	0.000107	-392	0.0001094	-392	0.0004316	-392	9.027e-005	-392
R198	0.000107	-394	0.000107	-394	0.000107	-394	0.000107	-394	0.0001072	-394	0.0004513	-394	9.519e-005	-394
R199	0.000107	-396	0.000107	-396	0.000107	-396	0.000107	-396	0.000107	-396	0.0004718	-396	0.0001003	-396
R200	0.000107	-398	0.000107	-398	0.000107	-398	0.000107	-398	0.000107	-398	0.0004933	-398	0.0001056	-398
R201	0.000107	-400	0.000107	-400	0.000107	-400	0.000107	-400	0.000107	-400	0.0005158	-400	0.0001109	-400
R202	0.000107	-402	0.000107	-402	0.000107	-402	0.000107	-402	0.000107	-402	0.0005395	-402	0.0001165	-402
R203	0.000107	-404	0.000107	-404	0.000107	-404	0.000107	-404	0.000107	-404	0.0005643	-404	0.0001222	-404
R204	0.000107	-406	0.000107	-406	0.000107	-406	0.000107	-406	0.000107	-406	0.0005899	-406	0.0001284	-406
R205	0.000107	-408	0.000107	-408	0.000107	-408	0.000107	-408	0.000107	-408	0.0006164	-408	0.0001347	-408
R206	0.000107	-410	0.000107	-410	0.000107	-410	0.000107	-410	0.000107	-410	0.0006444	-410	0.0001411	-410
R207	0.000107	-412	0.000107	-412	0.000107	-412	0.000107	-412	0.000107	-412	0.000674	-412	0.0001478	-412
R208	0.000107	-414	0.000107	-414	0.000107	-414	0.000107	-414	0.000107	-414	0.0007054	-414	0.0001546	-414
R209	0.000107	-416	0.000107	-416	0.000107	-416	0.000107	-416	0.000107	-416	0.0007375	-416	0.0001619	-416
R210	0.000107	-418	0.000107	-418	0.000107	-418	0.000107	-418	0.000107	-418	0.0007697	-418	0.0001695	-418
R211	0.000107	-420	0.000107	-420	0.000107	-420	0.000107	-420	0.000107	-420	0.000804	-420	0.0001773	-420
R212	0.000107	-422	0.000107	-422	0.000107	-422	0.000107	-422	0.000107	-422	0.0008407	-422	0.0001854	-422
R213	0.000107	-424	0.000107	-424	0.000107	-424	0.000107	-424	0.000107	-424	0.0008801	-424	0.0001937	-424
R214	0.000107	-426	0.000107	-426	0.000107	-426	0.000107	-426	0.000107	-426	0.0009172	-426	0.0002022	-426
R215	0.000107	-428	0.000107	-428	0.000107	-428	0.000107	-428	0.000107	-428	0.0009547	-428	0.0002113	-428
R216	0.000107	-430	0.000107	-430	0.000107	-430	0.000107	-430	0.000107	-430	0.0009953	-430	0.0002208	-430
R217	0.000107	-432	0.000107	-432	0.000107	-432	0.000107	-432	0.000107	-432	0.00104	-432	0.0002307	-432
R218	0.000107	-434	0.000107	-434	0.000107	-434	0.000107	-434	0.000107	-434	0.00108	-434	0.0002408	-434
R219	0.000107	-436	0.000107	-436	0.000107	-436	0.000107	-436	0.000107	-436	0.001116	-436	0.0002513	-436
R220	0.000107	-438	0.000107	-438	0.000107	-438	0.000107	-438	0.000107	-438	0.001156	-438	0.0002621	-438
R221	0.000107	-440	0.000107	-440	0.000107	-440	0.000107	-440	0.000107	-440	0.001202	-440	0.0002736	-440
R222	0.000107	-442	0.000107	-442	0.000107	-442	0.000107	-442	0.000107	-442	0.001224	-442	0.0002856	-442
R223	0.000107	-444	0.000107	-444	0.000107	-444	0.000107	-444	0.000107	-444	0.001248	-444	0.0002981	-444
R224	0.000107	-446	0.000107	-446	0.000107	-446	0.000107	-446	0.000107	-446	0.001273	-446	0.0003111	-446
R225	0.000107	-448	0.000107	-448	0.000107	-448	0.000107	-448	0.000107	-448	0.001263	-448	0.0003245	-448
R226	0.000107	-450	0.000107	-450	0.000107	-450	0.000107	-450	0.000107	-450	0.00125	-450	0.0003384	-450
R227	0.000107	-452	0.000107	-452	0.000107	-452	0.000107	-452	0.000107	-452	0.001194	-452	0.0003529	-452
R228	0.000107	-454	0.000107	-454	0.000107	-454	0.000107	-454	0.000107	-454	0.001107	-454	0.0003683	-454
R229	0.000107	-456	0.000107	-456	0.000107	-456	0.000107	-456	0.000107	-456	0.0009504	-456	0.0003843	-456
R230	0.000107	-458	0.000107	-458	0.000107	-458	0.000107	-458	0.000107	-458	0.0007252	-458	0.000401	-458
R231	0.000107	-460	0.000107	-460	0.000107	-460	0.000107	-460	0.000107	-460	0.0004452	-460	0.0004183	-460
R232	0.000107	-462	0.000107	-462	0.000107	-462	0.000107	-462	0.000107	-462	0.0002002	-462	0.0004364	-462
R233	0.000107	-464	0.000107	-464	0.000107	-464	0.000107	-464	0.000107	-464	0.0001158	-464	0.0004552	-464
R234	0.000107	-466	0.000107	-466	0.000107	-466	0.000107	-466	0.000107	-466	0.0001075	-466	0.000475	-466
R235	0.000107	-468	0.000107	-468	0.000107	-468	0.000107	-468	0.000107	-468	0.0001071	-468	0.0004956	-468
R236	0.000107	-470	0.000107	-470	0.000107	-470	0.000107	-470	0.000107	-470	0.000107	-470	0.0005172	-470
R237	0.000107	-472	0.000107	-472	0.000107	-472	0.000107	-472	0.000107	-472	0.000107	-472	0.0005399	-472
R238	0.000107	-474	0.000107	-474	0.000107	-474	0.000107	-474	0.000107	-474	0.000107	-474	0.0005637	-474
R239	0.000107	-476	0.000107	-476	0.000107	-476	0.000107	-476	0.000107	-476	0.000107	-476	0.0005882	-476
R240	0.000107	-478	0.000107	-478	0.000107	-478	0.000107	-478	0.000107	-478	0.000107	-478	0.0006136	-478
R241	0.000107	-480	0.000107	-480	0.000107	-480	0.000107	-480	0.000107	-480	0.000107	-480	0.0006404	-480
R242	0.000107	-482	0.000107	-482	0.000107	-482	0.000107	-482	0.000107	-482	0.000107	-482	0.0006687	-482
R243	0.000107	-484	0.000107	-484	0.000107	-484	0.000107	-484	0.000107	-484	0.000107	-484	0.0006986	-484
R244	0.000107	-486	0.000107	-486	0.000107	-486	0.000107	-486	0.000107	-486	0.000107	-486	0.0007299	-486
R245	0.000107	-488	0.000107	-488	0.000107	-488	0.000107	-488	0.000107	-488	0.000107	-488	0.0007605	-488
R246	0.000107	-490	0.000107	-490	0.000107	-490	0.000107	-490	0.000107	-490	0.000107	-490	0.000793	-490
R247	0.000107	-492	0.000107	-492	0.000107	-492	0.000107	-492	0.000107	-492	0.000107	-492	0.0008278	-492
R248	0.000107	-494	0.000107	-494	0.000107	-494	0.000107	-494	0.000107	-494	0.000107	-494	0.000865	-494
R249	0.000107	-496	0.000107	-496	0.000107	-496	0.000107	-496	0.000107	-496	0.000107	-496	0.0009028	-496
R250	0.000107	-498	0.000107	-498	0.000107	-498	0.000107	-498	0.000107	-498	0.000107	-498	0.0009382	-498
R251	0.000107	-500	0.000107	-500	0.000107	-500	0.000107	-500	0.000107	-500	0.000107	-500	0.0009763	-500
R252	0.000107	-502	0.000107	-502	0.000107	-502	0.000107	-502	0.000107	-502	0.000107	-502	0.001018	-502
R253	0.000107	-504	0.000107	-504	0.000107	-504	0.000107	-504	0.000107	-504	0.000107	-504	0.001063	-504
R254	0.000107	-506	0.000107	-506	0.000107	-506	0.000107	-506	0.000107	-506	0.000107	-506	0.001096	-506
R255	0.000107	-508	0.000107	-508	0.000107	-508	0.000107	-508	0.000107	-508	0.000107	-508	0.001134	-508
R256	0.000107	-510	0.000107	-510	0.000107	-510	0.000107	-510	0.000107	-510	0.000107	-510	0.001175	-510
